WARNING 2022-06-01 22:39:23,250 log 16228 17124 Not Found: /api/clients/1/contracts/4
WARNING 2022-06-01 22:39:23,251 basehttp 16228 17124 "POST /api/clients/1/contracts/4 HTTP/1.1" 404 23
INFO 2022-06-01 22:39:37,156 basehttp 16228 17124 "POST /api/clients/2/contracts/4 HTTP/1.1" 200 33
INFO 2022-06-01 22:40:39,863 basehttp 16228 18968 "GET /admin/project/event/4/change/ HTTP/1.1" 200 12984
INFO 2022-06-01 22:40:39,997 basehttp 16228 18968 "GET /admin/jsi18n/ HTTP/1.1" 200 3343
INFO 2022-06-01 22:40:42,808 basehttp 16228 18156 "GET /admin/project/event/4/delete/ HTTP/1.1" 200 5985
INFO 2022-06-01 22:40:44,311 basehttp 16228 18156 "POST /admin/project/event/4/delete/ HTTP/1.1" 302 0
INFO 2022-06-01 22:40:44,554 basehttp 16228 18156 "GET /admin/project/event/ HTTP/1.1" 200 12390
INFO 2022-06-01 22:40:44,764 basehttp 16228 18156 "GET /admin/jsi18n/ HTTP/1.1" 200 3343
INFO 2022-06-01 22:43:07,971 basehttp 16228 17124 "POST /api/clients/1/contracts/1 HTTP/1.1" 201 238
INFO 2022-06-01 23:00:52,055 autoreload 15260 12772 Watching for file changes with StatReloader
ERROR 2022-06-01 23:01:02,092 log 15260 21608 Internal Server Error: /admin/project/event/
Traceback (most recent call last):
  File "C:\Users\Orphée\Desktop\P12_DEVELOPPEZ-UNE-ARCHITECTURE-BACK-END-SECURISEE-EN-UTILISANT-DJANGO-ORM\env\lib\site-packages\django\core\handlers\exception.py", line 55, in inner
    response = get_response(request)
  File "C:\Users\Orphée\Desktop\P12_DEVELOPPEZ-UNE-ARCHITECTURE-BACK-END-SECURISEE-EN-UTILISANT-DJANGO-ORM\env\lib\site-packages\django\core\handlers\base.py", line 197, in _get_response
    response = wrapped_callback(request, *callback_args, **callback_kwargs)
  File "C:\Users\Orphée\Desktop\P12_DEVELOPPEZ-UNE-ARCHITECTURE-BACK-END-SECURISEE-EN-UTILISANT-DJANGO-ORM\env\lib\site-packages\django\contrib\admin\options.py", line 683, in wrapper
    return self.admin_site.admin_view(view)(*args, **kwargs)
  File "C:\Users\Orphée\Desktop\P12_DEVELOPPEZ-UNE-ARCHITECTURE-BACK-END-SECURISEE-EN-UTILISANT-DJANGO-ORM\env\lib\site-packages\django\utils\decorators.py", line 133, in _wrapped_view
    response = view_func(request, *args, **kwargs)
  File "C:\Users\Orphée\Desktop\P12_DEVELOPPEZ-UNE-ARCHITECTURE-BACK-END-SECURISEE-EN-UTILISANT-DJANGO-ORM\env\lib\site-packages\django\views\decorators\cache.py", line 62, in _wrapped_view_func
    response = view_func(request, *args, **kwargs)
  File "C:\Users\Orphée\Desktop\P12_DEVELOPPEZ-UNE-ARCHITECTURE-BACK-END-SECURISEE-EN-UTILISANT-DJANGO-ORM\env\lib\site-packages\django\contrib\admin\sites.py", line 242, in inner
    return view(request, *args, **kwargs)
  File "C:\Users\Orphée\Desktop\P12_DEVELOPPEZ-UNE-ARCHITECTURE-BACK-END-SECURISEE-EN-UTILISANT-DJANGO-ORM\env\lib\site-packages\django\utils\decorators.py", line 46, in _wrapper
    return bound_method(*args, **kwargs)
  File "C:\Users\Orphée\Desktop\P12_DEVELOPPEZ-UNE-ARCHITECTURE-BACK-END-SECURISEE-EN-UTILISANT-DJANGO-ORM\env\lib\site-packages\django\utils\decorators.py", line 133, in _wrapped_view
    response = view_func(request, *args, **kwargs)
  File "C:\Users\Orphée\Desktop\P12_DEVELOPPEZ-UNE-ARCHITECTURE-BACK-END-SECURISEE-EN-UTILISANT-DJANGO-ORM\env\lib\site-packages\django\contrib\admin\options.py", line 1959, in changelist_view
    response = self.response_action(
  File "C:\Users\Orphée\Desktop\P12_DEVELOPPEZ-UNE-ARCHITECTURE-BACK-END-SECURISEE-EN-UTILISANT-DJANGO-ORM\env\lib\site-packages\django\contrib\admin\options.py", line 1588, in response_action
    response = func(self, request, queryset)
  File "C:\Users\Orphée\Desktop\P12_DEVELOPPEZ-UNE-ARCHITECTURE-BACK-END-SECURISEE-EN-UTILISANT-DJANGO-ORM\env\lib\site-packages\django\contrib\admin\actions.py", line 39, in delete_selected
    ) = modeladmin.get_deleted_objects(queryset, request)
  File "C:\Users\Orphée\Desktop\P12_DEVELOPPEZ-UNE-ARCHITECTURE-BACK-END-SECURISEE-EN-UTILISANT-DJANGO-ORM\env\lib\site-packages\django\contrib\admin\options.py", line 2099, in get_deleted_objects
    return get_deleted_objects(objs, request, self.admin_site)
  File "C:\Users\Orphée\Desktop\P12_DEVELOPPEZ-UNE-ARCHITECTURE-BACK-END-SECURISEE-EN-UTILISANT-DJANGO-ORM\env\lib\site-packages\django\contrib\admin\utils.py", line 153, in get_deleted_objects
    to_delete = collector.nested(format_callback)
  File "C:\Users\Orphée\Desktop\P12_DEVELOPPEZ-UNE-ARCHITECTURE-BACK-END-SECURISEE-EN-UTILISANT-DJANGO-ORM\env\lib\site-packages\django\contrib\admin\utils.py", line 220, in nested
    roots.extend(self._nested(root, seen, format_callback))
  File "C:\Users\Orphée\Desktop\P12_DEVELOPPEZ-UNE-ARCHITECTURE-BACK-END-SECURISEE-EN-UTILISANT-DJANGO-ORM\env\lib\site-packages\django\contrib\admin\utils.py", line 206, in _nested
    ret = [format_callback(obj)]
  File "C:\Users\Orphée\Desktop\P12_DEVELOPPEZ-UNE-ARCHITECTURE-BACK-END-SECURISEE-EN-UTILISANT-DJANGO-ORM\env\lib\site-packages\django\contrib\admin\utils.py", line 128, in format_callback
    no_edit_link = "%s: %s" % (capfirst(opts.verbose_name), obj)
  File "C:\Users\Orphée\Desktop\P12_DEVELOPPEZ-UNE-ARCHITECTURE-BACK-END-SECURISEE-EN-UTILISANT-DJANGO-ORM\EPICEVENTS\project\models.py", line 63, in __str__
    return f' id : {self.id} - client: {self.client}'
AttributeError: 'Event' object has no attribute 'id'
ERROR 2022-06-01 23:01:02,105 basehttp 15260 21608 "POST /admin/project/event/ HTTP/1.1" 500 138738
INFO 2022-06-01 23:03:00,175 basehttp 15260 21608 "GET /admin/project/event/ HTTP/1.1" 200 12644
ERROR 2022-06-01 23:03:08,596 log 15260 21608 Internal Server Error: /admin/project/event/
Traceback (most recent call last):
  File "C:\Users\Orphée\Desktop\P12_DEVELOPPEZ-UNE-ARCHITECTURE-BACK-END-SECURISEE-EN-UTILISANT-DJANGO-ORM\env\lib\site-packages\django\core\handlers\exception.py", line 55, in inner
    response = get_response(request)
  File "C:\Users\Orphée\Desktop\P12_DEVELOPPEZ-UNE-ARCHITECTURE-BACK-END-SECURISEE-EN-UTILISANT-DJANGO-ORM\env\lib\site-packages\django\core\handlers\base.py", line 197, in _get_response
    response = wrapped_callback(request, *callback_args, **callback_kwargs)
  File "C:\Users\Orphée\Desktop\P12_DEVELOPPEZ-UNE-ARCHITECTURE-BACK-END-SECURISEE-EN-UTILISANT-DJANGO-ORM\env\lib\site-packages\django\contrib\admin\options.py", line 683, in wrapper
    return self.admin_site.admin_view(view)(*args, **kwargs)
  File "C:\Users\Orphée\Desktop\P12_DEVELOPPEZ-UNE-ARCHITECTURE-BACK-END-SECURISEE-EN-UTILISANT-DJANGO-ORM\env\lib\site-packages\django\utils\decorators.py", line 133, in _wrapped_view
    response = view_func(request, *args, **kwargs)
  File "C:\Users\Orphée\Desktop\P12_DEVELOPPEZ-UNE-ARCHITECTURE-BACK-END-SECURISEE-EN-UTILISANT-DJANGO-ORM\env\lib\site-packages\django\views\decorators\cache.py", line 62, in _wrapped_view_func
    response = view_func(request, *args, **kwargs)
  File "C:\Users\Orphée\Desktop\P12_DEVELOPPEZ-UNE-ARCHITECTURE-BACK-END-SECURISEE-EN-UTILISANT-DJANGO-ORM\env\lib\site-packages\django\contrib\admin\sites.py", line 242, in inner
    return view(request, *args, **kwargs)
  File "C:\Users\Orphée\Desktop\P12_DEVELOPPEZ-UNE-ARCHITECTURE-BACK-END-SECURISEE-EN-UTILISANT-DJANGO-ORM\env\lib\site-packages\django\utils\decorators.py", line 46, in _wrapper
    return bound_method(*args, **kwargs)
  File "C:\Users\Orphée\Desktop\P12_DEVELOPPEZ-UNE-ARCHITECTURE-BACK-END-SECURISEE-EN-UTILISANT-DJANGO-ORM\env\lib\site-packages\django\utils\decorators.py", line 133, in _wrapped_view
    response = view_func(request, *args, **kwargs)
  File "C:\Users\Orphée\Desktop\P12_DEVELOPPEZ-UNE-ARCHITECTURE-BACK-END-SECURISEE-EN-UTILISANT-DJANGO-ORM\env\lib\site-packages\django\contrib\admin\options.py", line 1959, in changelist_view
    response = self.response_action(
  File "C:\Users\Orphée\Desktop\P12_DEVELOPPEZ-UNE-ARCHITECTURE-BACK-END-SECURISEE-EN-UTILISANT-DJANGO-ORM\env\lib\site-packages\django\contrib\admin\options.py", line 1588, in response_action
    response = func(self, request, queryset)
  File "C:\Users\Orphée\Desktop\P12_DEVELOPPEZ-UNE-ARCHITECTURE-BACK-END-SECURISEE-EN-UTILISANT-DJANGO-ORM\env\lib\site-packages\django\contrib\admin\actions.py", line 39, in delete_selected
    ) = modeladmin.get_deleted_objects(queryset, request)
  File "C:\Users\Orphée\Desktop\P12_DEVELOPPEZ-UNE-ARCHITECTURE-BACK-END-SECURISEE-EN-UTILISANT-DJANGO-ORM\env\lib\site-packages\django\contrib\admin\options.py", line 2099, in get_deleted_objects
    return get_deleted_objects(objs, request, self.admin_site)
  File "C:\Users\Orphée\Desktop\P12_DEVELOPPEZ-UNE-ARCHITECTURE-BACK-END-SECURISEE-EN-UTILISANT-DJANGO-ORM\env\lib\site-packages\django\contrib\admin\utils.py", line 153, in get_deleted_objects
    to_delete = collector.nested(format_callback)
  File "C:\Users\Orphée\Desktop\P12_DEVELOPPEZ-UNE-ARCHITECTURE-BACK-END-SECURISEE-EN-UTILISANT-DJANGO-ORM\env\lib\site-packages\django\contrib\admin\utils.py", line 220, in nested
    roots.extend(self._nested(root, seen, format_callback))
  File "C:\Users\Orphée\Desktop\P12_DEVELOPPEZ-UNE-ARCHITECTURE-BACK-END-SECURISEE-EN-UTILISANT-DJANGO-ORM\env\lib\site-packages\django\contrib\admin\utils.py", line 206, in _nested
    ret = [format_callback(obj)]
